CounterID_ASTA,daylight_hours,is_lighty,humidity,temperature,true,pred,StartTime,Lat,Lon,ASTA_Counters.NationalParkCode
922,10.961944444444445,1,0.8,2.92,1,2.5008264424369755,2019-10-04 15:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.956388888888887,1,0.83,2.91,0,2.6278148737513836,2019-10-04 16:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.951111111111107,1,0.89,1.91,0,2.2614883210375205,2019-10-04 17:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.945555555555556,0,0.48,2.62,4,0.7349467958178414,2019-10-04 18:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.940277777777775,0,0.94,0.73,1,-0.2688430353720891,2019-10-04 19:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.934722222222225,0,0.95,0.68,0,-0.17765434179788736,2019-10-04 20:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.929444444444444,0,0.97,0.53,2,-0.21406413406076336,2019-10-04 21:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.923888888888893,0,1.0,-0.42,0,-0.09133747027004505,2019-10-04 22:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.918611111111113,0,0.93,-0.39,0,-0.4075506627513027,2019-10-04 23:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.913055555555555,0,0.92,-0.42,0,-0.32016040212979613,2019-10-05 00:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.907777777777778,0,1.0,-1.46,0,-0.09268641685262158,2019-10-05 01:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.902222222222226,0,0.93,-1.49,0,-0.40889960933387925,2019-10-05 02:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.896944444444443,0,0.95,-1.52,0,-0.16101323675808793,2019-10-05 03:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.891388888888883,0,0.93,-1.24,0,-0.49852039696258826,2019-10-05 04:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.886111111111116,0,0.92,-1.01,0,-0.4111301363410823,2019-10-05 05:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.880555555555556,0,0.92,-1.03,0,-0.4111301363410823,2019-10-05 06:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.875277777777775,1,0.92,-0.13,0,1.7244089965195895,2019-10-05 07:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.869722222222226,1,0.94,-1.25,0,1.8063761250113672,2019-10-05 08:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.864166666666666,1,0.94,-0.33,0,1.830170151908126,2019-10-05 09:00:00,60.3307308136045,24.49283804648889,Nuuksio
